"ID","Player","Team","Position","RkOv","Status","Opponent","Salary","FPts","FP/G","%D","ADP","Ros","GP","Min","G","A2","KP","AT","SOP","TLM","Tu","ErS","ErG","YC","SYC","RC","RCR","HB","Pen","Off","SFTP","AC","Int","CLO","CLR","CoSF","BC","BS","TkW+BS","DW","AER","BCC","BCM","BR","FKG","SBON","PKM","PKD","OG","GAO","CS"
"*04y92*","Bukayo Saka","ARS","M","1","FA","@MUN Sun 3:30PM","10,300","335.82","9.59","100","2.1","100%","35","2,916","16","0","91","13","2","0","56","0","1","4","0","0","0","5","0","8","650","45","15","0","19","118","5","2","37","207","24","15","11","155","0","0","0","1","0","27","16"
"*05ylj*","Bruno Guimaraes","NEW","M","2","FA","@AVL Sat 11:30AM","10,300","313.36","8.47","100","64.6","99%","37","3,262","7","0","62","9","1","1","61","0","0","9","0","0","0","3","0","0","564","12","35","0","19","180","1","14","67","286","18","12","2","237","0","0","0","0","0","60","10"
"*04abb*","Phil Foden","MCI","M","3","FA","@WOL Sat 4:30PM","6,900","304.01","8.69","100","27.5","100%","35","2,850","19","0","73","8","1","0","62","1","0","2","0","0","0","1","1","5","677","19","13","0","16","107","2","0","20","144","6","10","7","127","2","2","0","0","0","27","14"
"*05ocl*","Ollie Watkins","AVL","F","4","FA","NEW Sat 11:30AM","8,400","303.45","8.2","100","17.8","100%","37","3,212","19","0","45","18","4","0","78","0","0","4","0","0","0","2","0","16","212","2","4","2","19","67","1","4","11","128","50","11","22","64","0","0","0","2","0","56","7"
"*05l8q*","Cole Palmer","CHE","M","5","FA","CRY Sun 1:00PM","11,200","298.2","8.77","100","2.8","100%","34","2,604","22","0","72","13","1","0","58","2","0","7","0","0","0","0","0","6","509","16","20","0","11","78","2","2","14","102","1","17","7","105","0","5","0","1","0","46","7"
"*0524k*","Rodri","MCI","M","6","FA","@WOL Sat 4:30PM","2,700","295.39","8.69","99","56.4","98%","34","2,931","8","1","49","10","0","1","23","3","1","8","0","1","0","1","0","6","1,019","0","26","0","40","77","1","8","51","201","55","8","2","235","0","0","0","1","0","26","14"
"*05gcr*","Bruno Fernandes","MUN","M","7","FA","ARS Sun 3:30PM","11,600","287.72","8.22","100","4.8","100%","35","3,117","10","2","114","9","3","0","48","2","0","9","0","0","0","0","0","13","666","52","27","0","47","47","3","6","44","136","21","21","7","200","0","0","1","0","0","52","7"
"*05r9b*","Martin Odegaard","ARS","M","8","FA","@MUN Sun 3:30PM","8,700","287.13","8.2","100","18.1","100%","35","3,085","8","0","102","11","0","0","53","0","0","2","0","0","0","0","0","3","811","30","15","0","5","73","0","1","18","125","3","17","4","158","0","0","0","1","0","23","19"
"*04agz*","Declan Rice","ARS","M","9","FA","@MUN Sun 3:30PM","9,500","282.03","7.42","100","32.1","100%","38","3,222","7","0","47","9","1","0","31","0","0","5","0","0","0","1","2","2","653","21","44","2","51","34","1","11","62","156","39","9","2","178","0","1","0","0","0","28","17"
"*04mdn*","Anthony Gordon","NEW","M","10","FA","@AVL Sat 11:30AM","7,900","280.79","8.02","100","25.3","100%","35","2,880","11","0","57","16","2","0","70","0","0","10","1","1","0","0","0","8","338","30","7","0","4","121","3","0","34","185","9","16","9","125","0","1","0","6","0","48","12"
"*0427d*","James Tarkowski","EVE","D","11","FA","@LEE Mon 7:00PM","10,400","279.92","7.37","100","56.6","99%","38","3,418","1","1","22","1","0","3","16","1","1","11","0","0","0","0","1","1","187","3","56","1","186","41","5","56","98","242","145","5","4","186","0","0","0","0","0","51","13"
"*04qr9*","Morgan Gibbs-White","NOT","M","12","FA","BRF Sun 1:00PM","9,600","270.35","7.31","100","21.2","100%","37","3,151","5","1","74","12","2","0","78","0","0","9","0","0","0","1","0","6","406","54","17","0","18","101","3","8","32","197","61","16","5","179","0","2","0","0","0","59","5"
"*03v9d*","Son Heung-Min","TOT","F","13","FA","BUR Sat 2:00PM","8,800","267.95","7.66","96","49.8","99%","35","2,930","17","1","68","10","2","0","55","0","0","1","0","0","0","1","1","20","445","5","8","0","4","78","0","1","14","104","5","20","7","80","0","1","0","1","1","51","8"
"*061vq*","Erling Haaland","MCI","F","14","FA","@WOL Sat 4:30PM","10,000","260.9","8.42","100","4.7","100%","31","2,546","27","0","29","8","1","0","41","0","0","1","0","0","0","0","0","6","141","0","2","0","16","43","0","1","4","88","39","6","34","47","0","2","1","2","0","25","11"
"*04e1e*","Ben White","ARS","D","15","FA","@MUN Sun 3:30PM","6,200","260.7","7.05","75","117.4","86%","37","2,986","4","0","39","5","0","0","26","1","0","8","0","0","0","2","0","11","511","13","32","0","67","21","10","22","50","105","36","7","0","120","0","2","0","0","0","26","18"
"*05n07*","Pedro Porro","TOT","D","16","FA","BUR Sat 2:00PM","9,200","258.17","7.38","100","36.3","100%","35","3,088","3","0","51","8","2","1","37","2","1","3","0","0","0","1","1","1","477","37","34","0","80","53","22","18","81","159","17","13","2","199","0","0","0","0","0","54","7"
"*03fgo*","Dominic Solanke","TOT","F","17","FA","BUR Sat 2:00PM","7,400","255.5","6.72","100","37.3","100%","38","3,321","19","0","39","3","3","0","136","0","0","3","0","0","0","3","0","16","191","3","7","0","43","84","0","5","16","204","98","3","14","97","0","1","1","1","0","61","10"
"*06fv8*","Mohammed Kudus","TOT","M","18","FA","BUR Sat 2:00PM","7,500","254.67","7.72","100","33.4","100%","33","2,469","8","0","28","9","2","0","80","1","0","6","0","0","0","6","1","16","198","21","11","0","8","199","1","0","47","279","15","5","4","212","0","6","0","1","0","61","3"
"*03aqp*","Mohamed Salah","LIV","F","19","FA","BOU Fri 7:00PM","15,000","254.39","7.95","100","2.1","100%","32","2,525","18","2","66","12","2","0","77","0","0","2","0","0","0","0","0","17","378","10","2","0","1","53","0","1","12","76","6","22","17","84","0","4","2","1","0","30","8"
"*0558w*","William Saliba","ARS","D","20","FA","@MUN Sun 3:30PM","8,900","253.78","6.68","89","86.4","98%","38","3,420","2","0","6","1","0","4","22","3","0","4","0","0","0","1","1","0","256","1","29","0","78","26","3","17","43","139","72","0","1","213","0","0","0","0","0","29","18"
"*046c5*","Jarrod Bowen","WHU","F","21","FA","@SUN Sat 2:00PM","10,900","253.55","7.46","100","11.3","100%","34","3,017","16","0","32","6","4","0","79","0","0","2","0","0","0","2","0","20","192","14","19","0","12","76","2","5","33","151","33","12","13","118","0","0","0","0","0","63","5"
"*05nzu*","Gabriel Magalhaes","ARS","D","22","FA","@MUN Sun 3:30PM","9,000","252.42","7.01","100","67.9","100%","36","3,040","4","0","3","0","0","2","12","1","0","4","0","0","0","1","0","1","284","1","31","1","97","36","3","33","61","161","79","2","2","136","0","2","0","0","1","26","16"
"*03rzp*","Antonee Robinson","FUL","D","23","FA","@BHA Sat 2:00PM","10,200","245.25","6.63","100","33.3","100%","37","3,265","0","1","33","6","0","0","47","2","1","6","0","0","0","1","0","3","325","30","80","2","109","57","8","8","66","192","42","6","2","227","0","0","0","0","2","60","9"
"*03vlj*","Virgil van Dijk","LIV","D","24","FA","BOU Fri 7:00PM","10,400","245.1","6.81","100","39.5","100%","36","3,177","2","0","11","2","2","3","7","0","0","3","0","1","0","0","0","1","277","0","39","1","142","15","2","34","57","195","140","3","3","170","0","0","0","0","0","40","9"
"*05o6h*","Kai Havertz","ARS","F","25","FA","@MUN Sun 3:30PM","7,200","244.53","6.61","98","58","98%","37","2,621","13","0","46","10","1","0","54","0","0","11","0","0","0","8","0","15","332","2","20","0","22","60","0","1","16","197","105","8","13","122","0","7","0","1","0","22","16"
"*05os8*","Joachim Andersen","FUL","D","26","FA","@BHA Sat 2:00PM","7,700","240.96","6.34","12","293.8","13%","38","3,414","2","0","20","3","0","0","11","0","1","7","0","0","0","4","0","1","236","10","41","0","202","37","5","18","53","182","91","5","3","193","0","0","0","0","0","58","10"
"*05l27*","Jarrad Branthwaite","EVE","D","27","FA","@LEE Mon 7:00PM","8,100","238","6.8","57","131.2","67%","35","3,116","3","0","4","1","0","2","20","2","0","8","0","0","0","1","1","5","76","1","50","0","157","24","6","36","68","184","95","1","1","181","0","0","0","1","0","44","12"
"*04p0d*","Dwight McNeil","EVE","M","28","FA","@LEE Mon 7:00PM","7,800","237.76","6.79","100","25.9","100%","35","2,887","3","1","69","8","2","0","67","0","0","2","0","0","0","0","0","4","289","65","22","1","27","63","10","7","34","123","16","17","3","177","0","2","0","0","0","39","12"
"*04qfz*","Diogo Dalot","MUN","D","29","FA","ARS Sun 3:30PM","8,500","236.81","6.58","64","137.5","53%","36","3,171","2","0","38","3","2","0","24","0","0","4","1","1","0","2","1","2","348","24","37","3","96","45","15","16","67","158","32","5","0","195","0","1","0","0","0","55","8"
"*04tig*","Fabian Schar","NEW","D","30","FA","@AVL Sat 11:30AM","8,900","227.69","6.32","68","130.7","71%","36","3,050","4","0","10","3","0","1","17","1","0","5","0","0","0","1","0","0","203","3","36","1","131","39","2","38","62","150","70","2","2","174","0","1","0","2","0","58","9"
"*067yz*","Matheus Cunha","MUN","F","31","FA","ARS Sun 3:30PM","10,900","226.96","7.09","100","9.4","100%","32","2,433","12","0","28","7","2","0","80","1","0","9","0","0","0","0","0","4","220","2","13","0","20","114","1","7","23","160","16","7","6","114","0","3","0","1","0","46","6"
"*02oq8*","James Ward-Prowse","WHU","M","32","FA","@SUN Sat 2:00PM","5,200","226.23","6.11","47","136.2","60%","37","2,998","7","0","64","7","1","0","15","0","0","4","0","0","0","1","0","0","359","64","38","0","44","31","5","9","38","102","26","12","1","145","0","3","0","0","0","65","5"
"*061ve*","Ryan Christie","BOU","M","33","FA","@LIV Fri 7:00PM","7,700","224.94","6.08","50","135","63%","37","2,901","0","0","55","5","0","0","58","1","0","6","0","0","0","1","1","5","339","19","52","1","50","89","3","11","55","196","22","10","0","231","0","2","0","0","0","56","8"
"*05akv*","Tyrick Mitchell","CRY","D","34","FA","@CHE Sun 1:00PM","9,200","223.55","6.04","98","95.6","95%","37","3,202","2","0","24","3","0","1","46","0","0","6","0","0","0","2","0","1","247","17","26","2","86","34","19","10","70","160","21","5","2","208","0","0","0","0","0","55","10"
"*05r8o*","Jean-Philippe Mateta","CRY","F","35","FA","@CHE Sun 1:00PM","7,600","222.83","6.37","100","49.3","100%","35","2,262","16","0","32","7","0","0","89","0","0","3","0","0","0","0","0","24","133","4","4","0","14","47","0","4","19","119","50","5","7","81","0","10","0","2","0","44","8"
"*0647t*","Lucas Paqueta","WHU","M","36","FA","@SUN Sat 2:00PM","7,000","222.18","7.17","53","133.3","64%","31","2,618","4","1","43","6","2","0","72","2","0","10","0","0","0","4","0","5","369","10","21","0","25","107","3","1","49","237","61","12","3","194","0","0","0","0","0","52","4"
"*04fk6*","Bernardo Silva","MCI","M","37","FA","@WOL Sat 4:30PM","8,100","222.16","6.73","90","99.7","96%","33","2,571","6","0","64","9","0","0","43","1","0","8","0","0","0","0","0","3","703","17","17","0","12","64","3","4","27","117","2","13","3","102","0","4","0","0","0","26","10"
"*05uns*","Leon Bailey","AVL","M","38","FA","NEW Sat 11:30AM","4,500","222.12","6.35","3","363.4","2%","35","2,045","10","0","52","11","1","0","51","0","0","5","0","0","0","0","0","11","279","17","9","0","4","83","2","1","8","110","15","12","1","107","0","13","0","0","0","32","5"
"*02lpf*","Ross Barkley","AVL","M","39","FA","NEW Sat 11:30AM","3,900","220.79","6.9","0","-","1%","32","2,614","5","2","44","5","3","0","27","2","0","6","0","0","0","0","0","0","347","14","25","0","48","106","3","9","28","195","44","6","1","201","0","2","0","0","0","66","2"
"*0522h*","Alexis Mac Allister","LIV","M","40","FA","BOU Fri 7:00PM","9,400","219.78","6.66","100","65.1","100%","33","2,594","5","0","47","5","0","2","30","0","1","7","0","1","0","1","0","0","455","10","35","0","25","65","0","8","63","195","31","3","2","195","0","2","0","0","0","34","6"
"*051k0*","John McGinn","AVL","M","41","FA","NEW Sat 11:30AM","6,500","219.15","6.26","18","232.8","20%","35","2,998","6","1","44","5","0","0","55","0","0","9","0","1","0","0","0","2","358","25","21","0","18","123","3","4","39","191","9","10","3","161","1","0","0","0","0","52","7"
"*06cm1*","Nicolas Jackson","CHE","F","42","FA","CRY Sun 1:00PM","6,300","216.55","6.19","84","111.8","87%","35","2,787","14","0","39","6","2","0","87","0","0","10","0","0","0","4","0","28","232","0","4","0","17","94","0","5","18","150","35","8","24","98","0","4","0","0","0","48","9"
"*05nt6*","Eberechi Eze","CRY","M","43","FA","@CHE Sun 1:00PM","9,500","212.12","7.86","100","11.3","100%","27","2,051","11","0","54","5","0","0","77","0","0","3","0","0","0","2","1","11","265","35","11","0","4","117","2","2","19","164","12","7","5","135","1","3","0","1","0","28","8"
"*04yey*","Max Kilman","WHU","D","44","FA","@SUN Sat 2:00PM","8,400","210.93","5.55","64","126.2","71%","38","3,420","2","0","17","0","0","0","7","4","0","7","0","0","0","1","1","2","181","1","39","3","179","28","3","37","58","161","89","4","1","177","0","0","0","0","0","65","5"
"*03dx3*","Kieran Trippier","NEW","D","45","FA","@AVL Sat 11:30AM","7,000","210.55","7.52","39","152.2","42%","28","2,234","1","0","65","10","2","1","20","1","2","5","0","0","0","0","0","3","349","69","24","0","47","37","10","8","35","125","31","13","0","162","0","2","0","0","0","43","6"
"*0414o*","James Maddison","TOT","M","46","FA","BUR Sat 2:00PM","9,000","208.51","7.45","100","56.2","100%","28","2,129","4","1","67","11","0","0","35","1","0","5","0","0","0","1","0","2","546","23","13","0","8","106","2","3","22","142","3","11","4","60","0","2","0","0","0","31","7"
"*02lp9*","Kyle Walker","BUR","D","47","FA","@TOT Sat 2:00PM","3,700","207.96","6.5","15","260.1","12%","32","2,762","0","0","25","5","0","1","24","1","0","2","0","0","0","1","0","7","579","19","27","0","35","39","5","6","30","102","26","7","0","152","0","2","0","0","0","29","10"
"*05uoc*","Cristian Romero","TOT","D","48","FA","BUR Sat 2:00PM","6,400","206.75","6.27","90","105.3","93%","33","2,790","5","0","7","0","2","3","12","1","0","7","0","1","0","1","2","1","315","0","44","1","100","29","6","22","62","182","90","1","6","189","0","0","0","0","1","42","7"
"*04spw*","James Garner","EVE","M","49","FA","@LEE Mon 7:00PM","5,500","206.4","5.58","5","375.6","5%","37","2,998","1","0","44","2","4","0","33","0","1","7","0","0","0","2","0","3","303","25","45","0","45","63","2","14","58","169","25","7","1","172","0","3","0","0","0","47","11"
"*05gcp*","Tomas Soucek","WHU","M","50","FA","@SUN Sat 2:00PM","7,900","203.64","5.5","57","142.1","61%","37","2,864","7","0","20","2","1","0","20","0","0","7","0","0","0","3","1","10","162","2","37","2","107","28","2","28","63","189","108","4","11","151","0","3","0","0","0","64","5"
"*02lsa*","Dan Burn","NEW","D","51","FA","@AVL Sat 11:30AM","9,200","203.02","6.15","96","100","97%","33","2,724","2","0","10","2","0","0","15","1","0","4","0","0","0","0","1","4","123","4","37","3","119","15","5","25","58","177","103","3","4","124","0","1","0","0","0","45","8"
"*05ylx*","Dejan Kulusevski","TOT","M","52","FA","BUR Sat 2:00PM","7,800","202.13","5.61","93","69.3","96%","36","2,749","8","0","66","3","1","0","86","1","0","7","0","0","0","2","1","10","485","22","18","0","1","83","1","1","34","152","7","14","4","133","0","5","0","0","0","46","8"
"*03jly*","Andreas Pereira","FUL","M","53","FA","@BHA Sat 2:00PM","6,200","202.11","5.46","30","149.2","34%","37","2,606","3","1","84","9","3","0","49","0","0","6","0","0","0","1","0","3","343","67","4","0","11","46","1","2","14","84","14","9","3","99","0","3","0","0","0","40","14"
"*0646f*","Alexander Isak","NEW","F","54","FA","@AVL Sat 11:30AM","10,300","201.75","6.73","100","6.4","100%","30","2,248","21","0","27","4","1","0","49","0","0","1","0","0","0","1","0","17","178","0","6","0","12","57","1","1","1","72","10","5","21","38","0","3","1","1","0","41","7"
"*060wh*","Alejandro Garnacho","MUN","M","55","FA","ARS Sun 3:30PM","6,300","201.22","5.59","40","166.8","31%","36","2,550","7","0","46","7","0","0","69","0","0","4","0","0","0","2","0","15","289","7","18","0","12","102","6","2","17","130","7","6","7","106","0","6","0","2","0","39","8"
"*05rb8*","Moises Caicedo","CHE","M","56","FA","CRY Sun 1:00PM","9,500","200.83","5.74","62","111.3","76%","35","2,860","1","0","23","3","0","0","36","3","1","11","0","0","0","0","1","0","401","0","37","1","33","75","11","25","71","196","31","4","0","200","0","2","0","0","0","50","7"
"*06ex4*","Josko Gvardiol","MCI","D","57","FA","@WOL Sat 4:30PM","10,000","200.5","7.16","100","56.5","100%","28","2,323","4","0","18","2","0","0","23","2","1","3","0","0","0","0","0","2","443","4","27","0","26","48","11","12","45","134","31","2","4","150","0","2","0","1","0","23","9"
"*06fup*","Jeremy Doku","MCI","M","58","FA","@WOL Sat 4:30PM","7,600","198.99","6.86","100","46.2","98%","29","1,572","3","0","45","10","2","0","52","0","0","3","0","0","0","0","0","5","405","12","9","0","2","120","3","0","22","161","2","5","1","75","0","11","0","2","0","19","1"
"*05uor*","Yoane Wissa","BRF","F","59","FA","@NOT Sun 1:00PM","9,200","197.07","5.8","100","29.6","100%","34","2,483","12","0","30","4","2","0","58","0","0","7","0","0","0","1","0","20","152","5","9","0","13","71","2","3","19","137","38","7","12","99","0","5","0","1","0","40","11"
"*061ya*","Brennan Johnson","TOT","F","60","FA","BUR Sat 2:00PM","7,800","194.17","5.55","100","82.2","98%","35","2,305","5","0","46","12","2","0","39","1","0","3","0","0","0","1","0","13","269","17","10","0","9","63","3","2","18","99","6","12","17","86","0","9","0","0","0","42","5"
"*05g2o*","Joao Pedro","CHE","F","61","FA","CRY Sun 1:00PM","7,900","193.53","6.24","100","24.2","100%","31","2,025","9","0","38","3","1","0","83","0","0","2","0","0","0","0","0","11","306","10","11","0","25","103","3","2","16","175","41","9","9","65","0","12","1","2","0","38","5"
"*04mqv*","Emerson","WHU","D","63","FA","@SUN Sat 2:00PM","5,800","191.85","5.33","0","-","2%","36","3,136","1","0","25","4","1","1","36","0","0","10","0","0","0","0","1","1","296","10","43","2","88","57","8","15","83","188","25","2","2","142","0","1","0","2","1","67","5"
"*063e7*","Marcos Senesi","BOU","D","64","FA","@LIV Fri 7:00PM","5,500","191.72","6.18","48","146.9","51%","31","2,234","4","0","22","5","1","2","19","1","0","13","0","0","0","1","0","0","208","11","35","0","105","22","4","23","55","114","41","2","0","164","0","5","0","0","0","44","6"
"*05tre*","Vitaly Janelt","BRF","M","66","FA","@NOT Sun 1:00PM","5,800","191.28","5.03","0","-","2%","38","3,048","1","0","37","4","1","0","27","2","1","8","0","0","0","2","0","3","289","20","36","1","57","36","7","9","47","133","34","5","2","189","0","1","0","1","0","52","9"
"*068yi*","Illia Zabarnyi","BOU","D","67","FA","@LIV Fri 7:00PM","8,400","190.66","5.15","14","254.1","15%","37","3,330","1","0","7","0","0","1","15","3","1","5","0","0","0","0","0","0","157","0","33","0","138","33","5","34","66","167","77","0","2","153","0","0","0","0","0","67","8"
"*061x2*","Darwin Nunez","LIV","F","68","FA","BOU Fri 7:00PM","4,900","189.68","5.27","24","179.5","20%","36","2,020","11","0","33","11","7","0","53","0","0","9","0","0","0","1","0","33","206","3","3","0","9","30","0","6","18","86","34","11","27","56","0","14","1","1","0","25","6"
"*043qy*","Lewis Cook","BOU","M","69","FA","@LIV Fri 7:00PM","7,800","188.83","5.72","55","129.7","67%","33","2,786","0","1","46","3","0","1","35","0","1","5","0","1","0","1","0","2","272","34","65","0","43","37","3","11","52","140","42","3","0","228","0","1","0","0","0","50","8"
"*06cmm*","Dominik Szoboszlai","LIV","M","70","FA","BOU Fri 7:00PM","8,400","188.69","5.72","100","67.7","100%","33","2,090","3","0","56","4","0","0","27","1","0","1","0","0","0","0","0","3","428","28","15","0","13","53","3","2","21","97","14","7","2","171","0","8","0","2","0","23","8"
"*05ogb*","Anthony Elanga","NEW","F","71","FA","@AVL Sat 11:30AM","8,000","185.25","5.15","100","38.4","100%","36","2,415","5","1","32","9","2","0","67","0","1","1","0","0","0","0","0","19","200","7","8","0","16","54","4","2","21","104","18","14","10","96","0","11","0","0","0","47","2"
"*05ybq*","Vitalii Mykolenko","EVE","D","73","FA","@LEE Mon 7:00PM","9,200","184.37","6.58","100","84.9","98%","28","2,469","2","0","13","1","2","0","39","0","0","1","0","0","0","0","0","1","158","13","36","1","82","27","10","11","49","126","30","2","1","142","0","0","0","0","0","37","9"
"*052h5*","Gabriel Martinelli","ARS","M","74","FA","@MUN Sun 3:30PM","7,500","184.33","5.27","100","62.7","99%","35","1,999","6","0","46","5","1","0","54","1","0","1","0","0","0","1","0","9","385","28","5","0","7","64","2","1","25","109","17","7","5","95","0","11","0","0","0","23","10"
"*068y0*","Antoine Semenyo","BOU","F","75","FA","@LIV Fri 7:00PM","10,400","183.92","5.57","100","15","99%","33","2,089","8","0","29","4","1","0","58","0","0","6","0","0","0","1","0","3","193","8","6","0","20","74","1","2","19","150","52","6","5","111","0","8","0","1","0","33","8"
"*0649j*","Manuel Akanji","MCI","D","76","FA","@WOL Sat 4:30PM","6,100","183.43","6.11","7","349.3","8%","30","2,510","2","0","13","0","0","1","14","3","0","2","1","1","0","0","0","0","481","2","23","0","61","21","9","12","40","90","28","0","2","142","0","2","0","0","0","23","11"
"*05trb*","Bryan Mbeumo","MUN","F","77","FA","ARS Sun 3:30PM","12,600","183.12","7.32","100","11","100%","25","1,952","9","0","32","7","2","0","67","0","0","2","0","0","0","1","0","3","251","29","7","0","12","68","1","2","12","106","23","6","9","93","0","3","0","0","0","31","5"
"*02lkp*","Raheem Sterling","CHE","F","78","FA","CRY Sun 1:00PM","3,000","182.87","5.9","8","319.1","6%","31","1,959","8","0","30","8","2","0","54","1","0","7","0","0","0","3","0","10","263","10","13","0","8","86","1","0","10","109","2","7","11","92","1","9","0","3","0","38","5"
"*05o4c*","Timothy Castagne","FUL","D","79","FA","@BHA Sat 2:00PM","6,000","181.02","5.32","0","-","2%","34","2,625","1","0","18","3","1","0","25","1","0","3","0","0","0","0","0","3","214","10","38","0","57","27","12","10","34","111","35","1","1","119","0","5","0","0","0","40","9"
"*067yv*","Cody Gakpo","LIV","F","80","FA","BOU Fri 7:00PM","7,700","179.1","5.12","100","57.8","99%","35","1,615","8","0","25","5","0","0","44","0","0","1","0","0","0","0","0","8","210","6","14","0","7","69","0","4","21","128","32","5","6","81","0","18","0","0","0","20","5"
"*05gcs*","Sander Berge","FUL","M","81","FA","@BHA Sat 2:00PM","5,100","177.7","4.8","2","537.1","2%","37","2,997","1","0","29","2","0","1","23","0","2","8","1","1","0","1","0","2","367","1","23","0","58","39","2","20","67","179","65","5","2","202","0","3","0","0","0","69","2"
"*05tr1*","Ethan Pinnock","BRF","D","82","FA","@NOT Sun 1:00PM","6,600","176.73","6.09","14","237.3","13%","29","2,521","2","0","4","0","0","0","11","2","1","1","0","0","0","0","0","0","107","0","43","0","167","17","3","24","47","165","114","1","3","131","0","1","0","0","0","46","5"
"*05os4*","Rayan Ait-Nouri","MCI","D","83","FA","@WOL Sat 4:30PM","8,900","176.66","5.35","100","44.1","100%","33","2,324","2","0","25","3","0","0","51","0","0","7","0","0","0","0","1","8","231","8","15","1","31","115","7","6","50","206","20","3","5","136","0","4","0","1","0","43","3"
"*05yg5*","Toti","WOL","D","84","FA","MCI Sat 4:30PM","7,800","176.53","5.04","8","333.4","9%","35","2,765","1","0","6","4","0","0","17","2","0","7","0","0","0","1","0","2","156","1","26","3","87","36","6","19","44","136","56","2","3","136","0","4","0","0","0","49","4"
"*05u1m*","Nathan Collins","BRF","D","85","FA","@NOT Sun 1:00PM","10,600","176.45","5.51","99","73.3","98%","32","2,644","1","0","11","1","0","1","22","0","4","3","0","0","0","0","0","3","139","1","44","0","129","34","12","30","50","145","73","5","3","136","0","3","0","0","0","51","7"
"*052ca*","Ezri Konsa","AVL","D","86","FA","NEW Sat 11:30AM","7,900","175.97","5.03","11","284.1","12%","35","3,068","1","0","8","1","0","3","26","1","2","5","0","0","0","2","1","0","232","4","28","0","68","83","5","20","52","167","30","1","3","142","0","0","0","1","0","54","7"
"*05tr8*","Christian Norgaard","ARS","M","87","FA","@MUN Sun 3:30PM","8,600","175.61","5.66","41","153","41%","31","2,502","2","0","24","1","0","0","21","0","0","8","0","0","0","2","0","1","284","6","54","0","49","38","1","6","56","159","41","6","3","216","0","1","0","0","0","51","6"
"*04e1c*","Lewis Dunk","BHA","D","88","FA","FUL Sat 2:00PM","5,500","175.07","5.31","5","397.6","4%","33","2,869","3","0","13","1","1","0","9","0","1","7","0","1","0","1","1","1","293","1","31","3","88","17","2","37","51","101","57","1","1","180","0","0","0","0","0","52","5"
"*0639x*","Marcus Tavernier","BOU","M","89","FA","@LIV Fri 7:00PM","8,100","174.95","5.83","99","69.3","94%","30","2,108","3","1","44","4","1","0","53","0","0","3","0","0","0","0","0","3","288","24","5","0","19","66","4","3","37","132","13","7","3","142","0","5","0","0","0","38","8"
"*068yd*","Joao Gomes","WOL","M","90","FA","MCI Sat 4:30PM","7,100","174.4","5.13","18","199.2","19%","34","2,643","2","0","20","2","0","0","42","2","0","11","0","0","0","2","2","1","223","12","18","1","29","64","0","8","83","210","18","2","0","183","0","2","0","0","0","51","4"
"*05ojg*","Nelson Semedo","WOL","D","91","FA","MCI Sat 4:30PM","7,800","171.92","4.78","25","150.2","18%","36","3,083","0","0","24","2","0","0","56","1","0","11","0","1","0","0","2","1","297","13","36","0","78","81","7","8","56","182","22","2","2","188","0","0","0","0","0","60","5"
"*06fwz*","Murillo","NOT","D","92","FA","BRF Sun 1:00PM","10,000","169.95","5.31","93","88.2","98%","32","2,790","0","0","7","2","1","3","20","0","0","5","0","0","0","1","0","0","130","1","37","3","185","27","3","24","55","115","38","2","2","146","0","0","0","0","1","56","3"
"*05omu*","Ruben Dias","MCI","D","93","FA","@WOL Sat 4:30PM","7,200","168.35","5.61","33","126.6","47%","30","2,555","0","0","7","0","0","0","10","0","0","0","0","0","0","1","1","0","400","4","30","2","75","15","2","17","37","101","47","1","3","108","0","2","0","0","1","28","9"
"*063y7*","Destiny Udogie","TOT","D","94","FA","BUR Sat 2:00PM","5,600","168.16","6.01","34","142","48%","28","2,391","2","0","24","3","0","1","49","2","3","5","1","1","0","0","0","3","373","1","37","0","67","60","13","8","41","150","22","3","3","169","0","0","0","0","0","40","5"
"*04ug0*","Sean Longstaff","LEE","M","95","FA","EVE Mon 7:00PM","3,600","167.95","4.8","4","364.9","5%","35","2,736","6","0","20","3","0","1","34","0","0","7","0","0","0","1","0","2","266","8","17","0","22","45","1","7","37","117","19","5","7","120","0","5","0","0","0","50","10"
"*0520r*","Leandro Trossard","ARS","M","96","FA","@MUN Sun 3:30PM","8,500","167.36","4.92","73","120.5","84%","34","1,617","12","0","24","2","0","0","47","0","0","2","0","0","0","0","0","9","209","10","8","0","5","45","1","1","17","77","6","3","7","88","0","16","0","1","0","10","12"
"*04mi4*","Callum Hudson-Odoi","NOT","F","97","FA","BRF Sun 1:00PM","6,600","166.95","5.76","100","90.8","98%","29","1,835","8","0","36","2","1","0","34","1","0","0","0","0","0","0","0","9","265","11","7","0","11","73","1","1","9","93","2","4","2","98","0","9","0","1","0","41","2"
"*043c1*","Oleksandr Zinchenko","ARS","D","98","FA","@MUN Sun 3:30PM","4,400","165.43","6.13","0","1173.4","2%","27","1,705","1","1","29","2","0","0","10","1","1","2","0","0","0","0","0","1","441","5","20","1","22","16","4","3","33","93","27","5","0","104","0","7","0","0","0","15","9"
"*05tr9*","Mathias Jensen","BRF","M","99","FA","@NOT Sun 1:00PM","4,500","164.54","5.14","0","-","2%","32","2,190","3","0","41","4","0","1","31","1","0","5","0","0","0","1","0","2","253","43","23","0","24","37","1","6","38","96","6","9","0","123","1","5","0","1","0","45","9"
