*06yxd*,114,Rhys Chadwick,LEE,M,2500.0
*062p1*,115,Luke Chambers,LIV,D,2500.0
*06v00*,116,Sam Chambers,LEE,M,2500.0
*05uhq*,117,Shea Charles,FUL,"D,M",2600.0
*06mgh*,118,Dylan Charlton,NEW,D,2500.0
*078le*,119,Pep Chavarria,CHE,D,2500.0
*06v07*,120,Rayan Cherki,MCI,M,8600.0
*06phw*,121,Federico Chiesa,LIV,F,3000.0
*061ve*,122,Ryan Christie,BOU,M,4500.0
*07847*,123,Modou Cisse,AVL,"D,M",2500.0
*05u1m*,126,Nathan Collins,BRF,D,10300.0
*06crn*,127,Toby Collyer,MUN,M,2500.0
*062p5*,128,Levi Colwill,CHE,D,6300.0
*043qy*,129,Lewis Cook,BOU,M,3200.0
*076kd*,368,Costinha,BHA,D,2500.0
*076dg*,131,Lewie Coyle,HUL,D,3800.0
*064oo*,132,Amario Cozier-Duberry,BHA,M,2500.0
*07857*,133,Luke Craggs,NEW,D,2500.0
*075zi*,134,Alfie Cresswell,LEE,M,2500.0
*076dn*,135,Matt Crooks,HUL,M,3800.0
*06nyw*,136,Jorge Cuenca,FUL,D,2600.0
*06jb3*,137,Ted Curd,CHE,G,2500.0
*06mnd*,693,Eric da Silva Moreira,NOT,F,2500.0
*03fgl*,694,Jay da Silva,COV,D,4000.0
*063q8*,139,Mikkel Damsgaard,BRF,M,9500.0
*057cr*,140,Kevin Danso,TOT,D,4000.0
*06uzv*,111,Dario Essugo,CHE,M,2500.0
*03pif*,141,Karl Darlow,MUN,G,4000.0
*048xg*,142,Josh Dasilva,BRF,M,2500.0
*0784k*,143,Aidan Dausch,COV,F,2500.0
*067z4*,201,David Datro Fofana,CHE,F,2500.0
*02oo1*,144,Ben Davies,TOT,D,2600.0
*05rfp*,145,Harvey Davies,LIV,G,2500.0
*05nil*,146,Leif Davis,IPS,D,3600.0
*06y9m*,147,Maxim De Cuyper,BHA,D,3200.0
*06ewn*,148,Luc De Fougerolles,FUL,D,2500.0
*06p4k*,697,Matthijs de Ligt,MUN,D,4500.0
*03yww*,264,Dean Henderson,CRY,G,10900.0
*05oig*,149,Liam Delap,CHE,F,2600.0
*056as*,150,William Dennis,BOU,G,2500.0
*0784u*,151,Enis Destan,HUL,F,2500.0
*063y7*,642,Destiny Udogie,TOT,D,2900.0
*07854*,152,Jacob Devaney,MUN,M,2500.0
*06kx1*,153,Justin Devenny,CRY,M,2500.0
*05gcc*,154,Kiernan Dewsbury-Hall,EVE,M,8300.0
*0700u*,156,Bafode Diakite,BOU,D,3400.0
*0784d*,155,Calvin Diakite,CHE,D,2500.0
*05r34*,157,Amad Diallo,MUN,"M,F",9100.0
*06y29*,158,Habib Diarra,SUN,M,2600.0
*06195*,159,Tyler Dibling,EVE,M,2600.0
*06r5b*,248,Diego Gomez,BHA,M,6500.0
*0785m*,160,Charlie Dinsdale,SUN,M,2500.0
*04qfz*,138,Diogo Dalot,MUN,D,9100.0
*078j4*,161,Ousmane Diomande,NOT,D,2500.0
*04qos*,162,Issa Diop,IPS,D,2600.0
*06ew2*,163,Axel Disasi,CHE,D,2900.0
*066nn*,164,Ben Doak,BOU,"M,F",2500.0
*06fup*,165,Jeremy Doku,MCI,"M,F",11000.0
*06fy7*,166,Nicolas Dominguez,NOT,M,5100.0
*066t3*,167,Jamie Donley,TOT,"M,F",2500.0
*070hs*,168,Gianluigi Donnarumma,MCI,G,9100.0
*06rlj*,169,Patrick Dorgu,MUN,D,5400.0
*062ot*,170,Cheick Doucoure,CRY,M,2600.0
*076cw*,171,Oliver Dovin,COV,G,2500.0
*03m5h*,172,Kieran Dowell,HUL,M,2500.0
*06zbp*,173,Max Dowman,ARS,M,2800.0
*072h9*,174,Joel Drakes-Thomas,CRY,F,2500.0
*05roa*,175,Cody Drameh,HUL,D,2500.0
*04mr4*,176,Martin Dubravka,TOT,G,6300.0
*04e1c*,177,Lewis Dunk,BHA,D,7800.0
*076d6*,178,Josh Eccles,COV,M,2500.0
*06kyw*,179,Claudio Echeverri,MCI,M,2500.0
*02m5l*,180,John Egan,HUL,D,4000.0
*076dx*,181,Sindre Egeli,IPS,"M,F",2500.0
*06zbz*,182,Hugo Ekitike,LIV,F,5200.0
