"*05rff*","591","Jaden Philogene","IPS","M,F","2900"
"*06ygm*","106","Jair Cunha","NOT","D","2600"
"*03yr0*","331","Daniel James","LEE","M,F","2600"
"*051k7*","214","Reece James","CHE","D","6700"
"*05tre*","27","Vitaly Janelt","BRF","M","5000"
"*076ki*","516","Ewen Jaouen","NEW","G","2500"
"*052ce*","517","Vitezslav Jaros","LIV","G","2900"
"*05s00*","313","Daniel Jebbison","BOU","F","2500"
"*05tr9*","201","Mathias Jensen","BRF","M","5300"
"*068yd*","668","Joao Gomes","AVL","M","5800"
"*05g2o*","8","Joao Pedro","CHE","F","10200"
"*072o9*","425","Jocelin Ta Bi","SUN","M,F","2600"
"*0554i*","404","Joelinton","NEW","M","5700"
"*070gt*","534","John Victor","NOT","G","2600"
"*061ya*","263","Brennan Johnson","EVE","F","3700"
"*078gi*","518","Henry Johnson","NEW","D","2500"
"*04o82*","519","Curtis Jones","LIV","M","4700"
"*06dmj*","634","Jurrien Timber","ARS","D","8900"
"*0521z*","61","James Justin","LEE","D","6100"
"*06phe*","309","Ferdi Kadioglu","BHA","D","5900"
"*0703h*","372","Arnaud Kalimuendo","NOT","F","2500"
"*06mnc*","95","Daichi Kamada","CRY","M","4100"
"*061va*","120","Boubacar Kamara","AVL","M","6300"
"*06rgg*","50","Michael Kayode","BRF","D","7700"
"*0327r*","520","Michael Keane","EVE","D","6200"
"*045ob*","67","Caoimhin Kelleher","BRF","G","8500"
"*04u40*","406","Kepa","ARS","G","2800"
"*06do9*","124","Milos Kerkez","LIV","D","7100"
"*070hj*","300","Kevin","FUL","F","4600"
"*078qg*","104","Anan Khalaili","CRY","D,F","4700"
"*06r9w*","102","Abdukodir Khusanov","MCI","D","4200"
"*06dpw*","521","Kim Ji-Soo","BRF","D","2500"
"*06jh3*","70","Joshua King","FUL","M","2800"
"*06cmt*","522","Tom King","EVE","G","2800"
"*06r6s*","105","Antonin Kinsky","TOT","G","3700"
"*05o6g*","523","Cedric Kipre","IPS","D","3000"
"*076cz*","524","Liam Kitching","COV","D","4400"
"*06clt*","158","Justin Kluivert","BOU","M,F","4400"
"*052ca*","229","Ezri Konsa","ARS","D","6000"
"*06xzd*","132","Charalampos Kostoulas","BHA","F","2600"
"*06do4*","316","Louie Koumas","LIV","F","2500"
"*04u41*","297","Mateo Kovacic","MCI","M","2800"
"*06xza*","525","Eli Kroupi","BOU","F","4100"
"*06fv8*","239","Mohammed Kudus","TOT","M","7300"
"*05ylx*","526","Dejan Kulusevski","TOT","M","6400"
"*070hr*","527","Jonah Kusi-Asare","FUL","F","2500"
"*06v0c*","356","Shea Lacey","MUN","F","2600"
"*06pia*","114","Maxence Lacroix","CHE","D","8400"
"*070hl*","181","Senne Lammens","MUN","G","6100"
"*07948*","354","Hugo Larsson","FUL","M","2000"
"*04h87*","528","Joel Latibeaudiere","COV","D","2800"
"*05unu*","152","Romeo Lavia","CHE","M","2600"
"*06v0p*","46","Enzo Le Fee","SUN","M","7100"
"*06zbw*","529","Benjamin Lecomte","FUL","G","3400"
"*04qor*","265","Bernd Leno","FUL","G","6700"
"*0701y*","530","Giovanni Leoni","LIV","D","2700"
"*04tzt*","531","Jefferson Lerma","CRY","M","4500"
"*062x7*","336","Rico Lewis","MCI","D","2800"
"*062p3*","41","Keane Lewis-Potter","BRF","M,F","5800"
"*066sd*","94","Myles Lewis-Skelly","ARS","D,M","2800"
"*075sh*","532","Jayden Lienou","LEE","D","2500"
"*04fk8*","262","Victor Lindelof","AVL","D","2700"
"*062pl*","275","Lisandro Martinez","MUN","D","3900"
"*05s08*","369","Valentino Livramento","NEW","D","6700"
"*04ug0*","364","Sean Longstaff","LEE","M","3300"
"*04ym7*","589","Lucas Perri","LEE","G","2800"
"*06xzp*","619","Luis Semedo","SUN","F","2500"
"*068yt*","156","Sasa Lukic","IPS","M","4700"
"*078fy*","533","Luka Lynch","AVL","F","2500"
"*052cb*","207","Ian Maatsen","AVL","D","3900"
"*0522h*","169","Alexis Mac Allister","LIV","M","6700"
"*0414o*","321","James Maddison","TOT","M","3100"
"*072mq*","535","Brian Madjo","AVL","F","2800"
"*068n8*","271","Noni Madueke","ARS","M,F","4000"
"*0784x*","224","Daizen Maeda","IPS","F","3800"
"*03gu4*","91","Harry Maguire","MUN","D","5000"
"*06yxc*","536","Rory Mahady","LEE","G","2500"
"*0666p*","62","Kobbie Mainoo","MUN","M","4800"
"*03m3q*","260","Ainsley Maitland-Niles","EVE","M","2000"
"*06uzu*","609","Mamadou Sarr","CHE","D","2500"
"*06xzg*","537","Giorgi Mamardashvili","LIV","G","2900"
"*07949*","562","Manuel Angel","FUL","M","2000"
"*07848*","538","Johan Manzambi","AVL","M","4800"
"*076d9*","269","Ephron Mason-Clark","COV","M,F","3800"
"*076dl*","540","Eliot Matazo","HUL","M","2800"
"*05r8o*","305","Jean-Philippe Mateta","CRY","F","6100"
"*06pe1*","191","Mateus Fernandes","TOT","M","8500"
"*067yz*","66","Matheus Cunha","MUN","F","10300"
"*06exa*","487","Matheus Franca","CRY","F","2500"
"*063zi*","320","Matheus Nunes","MCI","D,M","9000"
"*05ubh*","541","Remi Matthews","CRY","G","2500"
"*076du*","542","Azor Matusiwa","IPS","M","2500"
"*078gf*","543","Theo Mawene","BRF","F","2500"
"*06p4j*","243","Noussair Mazraoui","MUN","D","4100"
"*0793x*","544","Ibrahim Mbaye","AVL","F","2500"
"*05trb*","10","Bryan Mbeumo","MUN","F","9200"
"*0722t*","291","Ryan McAidoo","MCI","F","2500"
"*05uhs*","75","James Mcatee","NOT","M","2600"
"*05y55*","277","Kasey McAteer","IPS","M","2700"
"*0477b*","97","Oliver McBurnie","HUL","F","5700"
"*06do3*","545","James McConnell","LIV","M","2500"
"*05rbn*","546","Thomas McGill","BHA","G","2500"
"*051k0*","247","John McGinn","AVL","M","6100"
"*04p0d*","293","Dwight McNeil","CRY","M,F","4300"
"*06ews*","547","Dermot Mee","MUN","G","2500"
"*06mgk*","548","Jayden Meghoma","BRF","D","2500"
"*076dw*","549","Anis Mehmeti","IPS","M","2800"
"*0791p*","550","Tudor Mendel-Idowu","IPS","M","2500"
"*078mm*","36","Nobel Mendy","HUL","D","6500"
"*04hk9*","244","Mikel Merino","ARS","M","4700"
"*05mzt*","551","Illan Meslier","ARS","G","2600"
"*078yh*","565","Dayann Methalie","SUN","D","2500"
"*0785j*","149","Thomas Meunier","SUN","D","5200"
"*06nbu*","552","Stephen Mfuni","COV","D","2500"
"*078gg*","553","Jesse Middleton","BHA","M","2500"
"*06y4g*","554","Antoni Milambo","BRF","M","2500"
"*06mw0*","55","Nikola Milenkovic","NOT","D","7500"
"*06ab3*","155","Lewis Miley","NEW","M","4300"
"*052h1*","206","Liam Millar","HUL","M,F","5700"
"*0788b*","555","Callum Mills","LEE","M","2500"
"*070h9*","556","Veljko Milosavljevic","BOU","D","2700"
"*03rec*","196","Tyrone Mings","AVL","D","3400"
"*0784o*","315","Oscar Mingueza","CRY","D","4100"
"*06c6g*","557","Yankuba Minteh","BHA","M,F","7000"
"*05akv*","99","Tyrick Mitchell","CRY","D","9000"
"*062ci*","558","Kaoru Mitoma","BHA","M","5100"
