"ID","Player","Team","Position","RkOv","Status","Opponent","Salary","FPts","FP/G","%D","ADP","Ros","GP","Min","G","A2","KP","AT","SOP","TLM","Tu","ErS","ErG","YC","SYC","RC","RCR","HB","Pen","Off","SFTP","AC","Int","CLO","CLR","CoSF","BC","BS","TkW+BS","DW","AER","BCC","BCM","BR","FKG","SBON","PKM","PKD","OG","GAO","CS"
"*05r8o*","Jean-Philippe Mateta","CRY","F","207","FA","@CHE Sun 1:00PM","7,600","61.22","2.11","100","49.3","100%","29","727","2","0","5","0","1","0","27","0","0","3","0","0","0","2","0","8","36","1","3","0","18","11","0","1","2","44","26","0","3","23","0","23","0","0","0","10","3"
"*02m11*","Matt Doherty","WOL","D","208","FA","MCI Sat 4:30PM","6,700","60.82","5.07","4","449.1","3%","12","656","1","0","6","0","0","0","12","1","0","0","0","0","0","0","0","0","80","5","8","0","13","10","1","6","16","45","20","0","0","31","0","5","0","0","0","9","3"
"*05opj*","Elliot Anderson","NOT","M","209","FA","BRF Sun 1:00PM","9,300","59.21","2.69","96","95.3","97%","22","379","0","0","9","1","1","0","9","0","0","0","0","0","0","0","0","1","71","4","6","0","1","20","1","2","7","42","11","2","1","29","0","19","0","0","0","7","1"
"*04qfm*","Ryan Sessegnon","FUL","M","210","FA","@BHA Sat 2:00PM","4,700","57.76","3.4","69","131.5","76%","17","797","2","0","6","1","0","0","11","1","0","4","0","0","0","0","0","7","59","4","6","0","16","11","1","1","12","37","10","2","3","49","0","8","0","0","0","15","1"
"*060wh*","Alejandro Garnacho","MUN","M","211","FA","ARS Sun 3:30PM","6,300","57.37","3.02","40","166.8","31%","19","546","3","0","3","2","2","0","27","0","0","3","0","0","0","0","0","3","75","0","5","0","2","20","1","0","2","28","3","2","4","28","0","14","0","0","0","13","0"
"*067zv*","Kevin Schade","BRF","F","212","FA","@NOT Sun 1:00PM","8,600","56.52","3.14","100","62.7","100%","18","713","0","1","8","1","0","0","25","0","0","2","0","0","0","0","0","6","47","4","4","0","4","20","2","0","8","62","30","3","2","33","0","11","0","1","0","7","3"
"*04ge8*","Reiss Nelson","ARS","F","213","FA","@MUN Sun 3:30PM","4,200","55","5","49","133.2","61%","11","192","3","0","9","3","0","0","3","0","0","0","0","0","0","0","0","0","62","3","0","0","4","11","0","0","1","17","2","1","1","16","0","11","0","0","0","3","1"
"*068n8*","Noni Madueke","ARS","M","214","FA","@MUN Sun 3:30PM","6,900","54.91","4.58","98","81.8","98%","12","635","1","0","13","0","0","0","17","0","0","0","0","0","0","0","0","2","97","2","4","0","7","48","0","2","10","62","2","0","0","30","0","5","0","0","0","13","0"
"*05r4r*","Sam Greenwood","LEE","F","215","FA","EVE Mon 7:00PM","2,000","54.66","3.04","0","-","1%","18","398","1","0","13","2","0","0","6","0","0","1","0","0","0","0","0","0","35","18","1","0","0","6","1","2","9","22","1","1","0","31","0","15","0","0","0","11","0"
"*04qr0*","Willy Boly","NOT","D","216","FA","BRF Sun 1:00PM","2,500","54.21","4.93","0","-","1%","11","681","0","0","1","1","0","0","2","0","0","2","0","0","0","0","0","3","13","0","12","0","45","6","0","4","10","34","15","0","0","40","0","2","0","0","0","10","3"
"*05ue3*","Albert Sambi Lokonga","ARS","M","217","FA","@MUN Sun 3:30PM","2,000","53.05","3.54","0","-","0%","15","722","0","0","2","0","0","0","4","0","0","2","0","0","0","0","0","0","87","0","12","0","11","19","1","3","14","41","8","0","0","48","0","7","0","0","0","8","2"
"*04qrc*","Raul Jimenez","FUL","F","218","FA","@BHA Sat 2:00PM","8,100","51.95","3.46","100","74.6","98%","15","832","0","0","9","2","0","0","23","0","0","0","0","0","0","0","0","9","42","2","0","0","7","19","1","0","6","52","24","4","4","21","0","7","0","0","0","18","2"
"*063e8*","Goncalo Guedes","WOL","F","219","FA","MCI Sat 4:30PM","4,000","51.29","3.95","2","540.1","2%","13","699","1","0","9","1","0","0","17","0","0","1","0","0","0","1","0","5","57","7","1","0","2","29","0","0","6","44","7","1","0","34","0","5","0","0","0","12","2"
"*05y9n*","Lewis Hall","NEW","D","220","FA","@AVL Sat 11:30AM","9,400","49.08","5.45","100","68.2","100%","9","652","0","0","15","0","0","0","16","1","0","1","0","0","0","0","0","1","78","12","11","0","10","20","1","0","12","50","7","5","2","48","0","1","0","0","0","11","1"
"*05a6d*","Tariq Lamptey","BHA","D","222","FA","FUL Sat 2:00PM","4,400","48.71","2.44","1","1072.2","2%","20","425","0","0","4","0","0","0","16","0","0","1","0","0","0","0","0","0","72","5","7","0","2","22","0","3","9","35","2","0","0","31","0","17","0","0","0","7","1"
"*068a1*","Mykhailo Mudryk","CHE","M","223","FA","CRY Sun 1:00PM","2,200","48.41","3.23","0","-","1%","15","643","0","0","10","2","0","0","29","0","0","1","0","0","0","0","0","1","65","5","0","0","2","25","1","1","10","41","5","0","5","35","0","8","0","0","0","10","0"
"*068yd*","Joao Gomes","WOL","M","225","FA","MCI Sat 4:30PM","7,100","47.59","4.33","18","199.2","19%","11","644","1","0","5","0","0","0","7","0","0","5","0","0","0","0","0","0","52","1","4","0","11","24","0","3","16","60","7","0","0","59","0","4","0","0","0","18","2"
"*05uel*","Kristoffer Ajer","BRF","D","226","FA","@NOT Sun 1:00PM","4,600","46.7","5.19","0","-","1%","9","763","0","0","1","0","0","1","3","0","0","0","0","0","0","0","1","0","48","1","7","0","17","9","5","5","13","35","15","0","0","36","0","0","0","0","0","14","4"
"*062p0*","Stefan Bajcetic","LIV","M","227","FA","BOU Fri 7:00PM","2,000","43.25","3.93","1","1149.4","1%","11","516","1","0","4","0","0","0","7","0","0","2","0","0","0","0","0","0","56","1","9","0","4","16","0","0","6","34","9","0","0","40","0","5","0","0","0","4","3"
"*067yu*","Facundo Buonanotte","BHA","M","228","FA","FUL Sat 2:00PM","6,000","39.71","3.05","10","316.5","10%","13","553","1","0","6","1","0","0","10","0","0","2","0","0","0","0","0","3","60","4","4","0","2","14","1","2","3","18","2","1","0","25","0","7","0","0","0","12","1"
"*044nm*","Rob Holding","CRY","D","229","FA","@CHE Sun 1:00PM","2,000","39.5","2.82","0","-","0%","14","558","1","0","0","0","0","1","3","1","0","0","0","0","0","0","1","0","28","0","3","0","26","3","1","5","10","33","22","0","0","40","0","8","0","0","0","13","0"
"*05ojf*","Fabio Carvalho","BRF","M","230","FA","@NOT Sun 1:00PM","3,300","39.43","3.03","8","329","11%","13","331","2","0","1","1","0","0","11","0","0","0","0","0","0","0","0","0","47","1","6","0","0","8","0","0","8","20","4","0","1","19","0","9","0","0","0","3","0"
"*05l8q*","Cole Palmer","CHE","M","231","FA","CRY Sun 1:00PM","11,200","38.57","2.76","100","2.8","100%","14","348","0","0","5","1","0","0","13","0","0","1","0","0","0","0","0","1","72","2","1","0","2","20","0","1","2","26","1","1","1","20","0","12","0","0","0","4","1"
"*05ogb*","Anthony Elanga","NEW","F","232","FA","@AVL Sat 11:30AM","8,000","37.19","2.32","100","38.4","100%","16","410","0","0","6","1","1","0","13","0","0","0","0","0","0","0","0","3","48","1","2","0","3","12","1","0","0","23","8","2","2","17","0","11","0","0","0","2","2"
"*068yr*","Hamed Traore","BOU","M","233","FA","@LIV Fri 7:00PM","2,000","36.99","5.28","0","1126","1%","7","423","0","1","14","0","0","0","15","0","0","0","0","0","0","0","0","1","46","12","2","0","1","20","0","0","11","40","3","0","1","33","0","2","0","0","0","8","2"
"*068sd*","Jakub Kiwior","ARS","D","234","FA","@MUN Sun 3:30PM","5,300","34.78","4.97","2","516.1","2%","7","423","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","6","0","10","2","0","3","8","17","8","0","0","20","0","2","0","0","0","6","2"
"*05re5*","Carney Chukwuemeka","CHE","M","235","FA","CRY Sun 1:00PM","2,000","34.69","2.48","0","-","1%","14","330","0","0","8","0","0","0","11","0","0","0","0","0","0","0","0","1","73","2","6","0","1","11","0","0","7","25","1","0","0","22","0","12","0","0","0","7","1"
"*05gvx*","Armando Broja","CHE","F","236","FA","CRY Sun 1:00PM","2,500","33.75","2.81","0","-","1%","12","277","1","0","1","1","0","0","15","0","0","0","0","0","0","0","0","3","17","0","1","0","1","14","0","1","2","27","9","0","3","15","0","10","0","1","0","5","1"
"*05n3u*","Joe Gelhardt","LEE","F","237","FA","EVE Mon 7:00PM","2,000","32.74","2.18","0","-","0%","15","192","0","0","2","2","0","0","9","0","0","1","0","0","0","0","0","0","20","0","0","0","4","9","0","0","2","20","5","2","1","9","0","14","0","0","0","3","0"
"*0689w*","Georginio Rutter","BHA","F","238","FA","FUL Sat 2:00PM","6,600","32.7","2.97","95","99.3","95%","11","253","0","0","4","1","0","0","15","0","0","0","0","0","0","0","0","1","18","0","3","0","3","15","0","0","9","36","11","0","0","7","0","10","0","0","0","9","0"
"*0635j*","Chris Richards","CRY","D","239","FA","@CHE Sun 1:00PM","6,600","31.62","3.51","49","140.8","58%","9","439","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","1","23","0","8","0","30","1","1","1","7","24","14","1","1","15","0","5","0","0","0","11","1"
"*05n03*","Kalvin Phillips","MCI","M","240","FA","@WOL Sat 4:30PM","3,700","31.44","2.62","0","-","1%","12","283","0","0","3","0","1","0","2","0","0","1","0","0","0","0","0","0","61","0","5","0","8","3","2","3","7","14","5","0","1","19","0","10","0","0","0","3","1"
"*068yt*","Sasa Lukic","FUL","M","241","FA","@BHA Sat 2:00PM","5,700","31.05","2.59","3","430","2%","12","400","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","45","1","5","0","3","14","0","2","5","26","4","0","0","28","0","8","0","0","0","10","0"
"*04sat*","Emile Smith Rowe","FUL","M","242","FA","@BHA Sat 2:00PM","5,900","29.74","2.48","64","130.6","73%","12","152","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","1","30","1","0","0","1","3","1","0","1","4","0","2","0","8","0","12","0","0","0","5","0"
"*068y0*","Antoine Semenyo","BOU","F","243","FA","@LIV Fri 7:00PM","10,400","26.57","2.42","100","15","99%","11","242","1","0","2","0","0","0","12","0","0","0","0","0","0","1","0","1","16","0","2","0","4","8","0","1","1","18","9","0","0","13","0","9","0","0","0","6","0"
"*062p3*","Keane Lewis-Potter","BRF","M","244","FA","@NOT Sun 1:00PM","7,400","26.48","2.65","27","166.7","20%","10","308","0","0","5","1","0","0","11","0","0","0","0","0","0","0","0","1","19","1","0","0","2","8","0","1","1","13","4","2","2","20","0","7","0","0","0","4","0"
"*05x9k*","Jeremy Sarmiento","BHA","M","245","FA","FUL Sat 2:00PM","2,000","26.38","2.93","0","-","0%","9","160","0","0","2","2","0","0","6","0","0","1","0","0","0","0","0","0","21","2","1","0","0","10","0","0","3","16","0","0","0","4","0","8","0","0","0","2","1"
"*05w90*","Maxwel Cornet","WHU","F","247","FA","@SUN Sat 2:00PM","2,200","25.29","1.81","0","-","0%","14","223","0","0","1","0","1","0","9","0","0","0","0","0","0","0","0","9","31","1","2","0","3","4","0","0","3","17","6","0","2","15","0","12","0","0","0","5","0"
"*05w7t*","Pape Sarr","TOT","M","248","FA","BUR Sat 2:00PM","5,700","24.07","2.19","3","479.3","4%","11","204","0","0","2","1","0","1","5","0","0","1","0","0","0","0","1","0","18","0","6","0","6","4","0","2","8","14","3","1","0","22","0","9","0","0","0","11","0"
"*05oh0*","Jan-Paul van Hecke","BHA","D","250","FA","FUL Sat 2:00PM","7,900","21","2.62","15","235","19%","8","287","0","0","0","0","0","0","1","0","0","2","0","0","0","1","0","0","27","0","6","1","9","4","0","5","11","18","6","0","1","15","0","5","0","0","0","7","0"
"*068yi*","Illia Zabarnyi","BOU","D","252","FA","@LIV Fri 7:00PM","8,400","17.09","3.42","14","254.1","15%","5","295","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","13","0","3","0","14","3","0","2","4","8","1","0","0","18","0","2","0","0","0","5","0"
"*03pig*","Jamaal Lascelles","NEW","D","253","FA","@AVL Sat 11:30AM","2,000","13.1","1.87","0","-","1%","7","210","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","5","0","0","0","17","2","0","2","2","8","6","0","0","5","0","5","0","0","0","5","0"
"*068ys*","Naouirou Ahamada","CRY","M","255","FA","@CHE Sun 1:00PM","2,000","11.15","1.39","0","-","0%","8","80","0","0","1","0","0","0","5","0","0","1","0","0","0","0","0","2","10","0","0","0","0","1","0","0","2","4","0","0","0","8","0","8","0","0","0","2","0"
"*05uh9*","Bryan Gil","TOT","F","256","FA","BUR Sat 2:00PM","2,000","10.91","2.73","0","-","0%","4","144","0","0","2","1","0","0","5","0","0","1","0","0","0","0","0","1","21","0","1","0","1","4","0","0","1","7","0","0","0","3","0","2","0","0","0","1","1"
"*04rh9*","David Brooks","BOU","M","257","FA","@LIV Fri 7:00PM","4,000","10.45","1.74","0","-","2%","6","167","0","0","2","0","0","0","4","0","0","1","0","0","0","0","0","0","22","0","2","0","4","3","1","0","0","6","2","0","0","4","0","4","0","0","0","4","0"
"*05s08*","Valentino Livramento","NEW","D","258","FA","@AVL Sat 11:30AM","8,300","6.19","3.09","84","102.5","94%","2","24","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","2","0","3","4","0","0","1","6","0","0","0","4","0","2","0","0","0","0","0"
"*068yc*","Yasin Ayari","BHA","M","259","FA","FUL Sat 2:00PM","5,800","5.99","2","5","408.7","4%","3","63","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","6","0","0","0","0","3","0","0","2","5","0","0","0","3","0","2","0","0","0","2","0"
"*062ts*","Djed Spence","TOT","D","260","FA","BUR Sat 2:00PM","6,100","4.62","1.15","27","170.9","24%","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","1","0","0","1","0","4","0","0","0","0","0"
"*062ck*","Malcolm Ebiowei","CRY","F","261","FA","@CHE Sun 1:00PM","2,000","4.5","1.5","0","-","0%","3","28","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","1","4","0","0","0","0","0","3","0","0","0","1","0"
"*066nn*","Ben Doak","LIV","F","262","FA","BOU Fri 7:00PM","2,000","3.76","1.88","1","1013.4","2%","2","22","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","4","0","0","0","0","1","0","0","2","4","0","0","0","5","0","2","0","0","0","1","0"
"*06ab3*","Lewis Miley","NEW","M","264","FA","@AVL Sat 11:30AM","2,700","3.49","3.49","0","-","2%","1","13","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"*066j4*","Mateo Joseph","LEE","F","265","FA","EVE Mon 7:00PM","2,000","3.46","1.15","0","-","0%","3","23","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"*062du*","Darko Gyabi","LEE","M","266","FA","EVE Mon 7:00PM","2,000","2.83","2.83","0","-","0%","1","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","2","3","0","0","0","3","0","1","0","0","0","0","0"
"*0666p*","Kobbie Mainoo","MUN","M","268","FA","ARS Sun 3:30PM","4,600","1.72","1.72","8","371.5","10%","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0"
"*06492*","Sasa Kalajdzic","WOL","F","269","FA","MCI Sat 4:30PM","2,000","1.35","1.35","0","-","0%","1","45","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","1","2","0","0","0","0","0","0","0"
"*0643r*","Owen Bevan","BOU","D","270","FA","@LIV Fri 7:00PM","2,000","1.34","1.34","0","-","0%","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0"
"*06awq*","George Abbott","TOT","M","271","FA","BUR Sat 2:00PM","2,000","1.22","1.22","0","-","0%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*067ys*","Jack Hinshelwood","BHA","M","272","FA","FUL Sat 2:00PM","5,600","1.17","1.17","10","314.6","9%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"*065ao*","Ethan Nwaneri","ARS","M","274","FA","@MUN Sun 3:30PM","4,700","1.02","1.02","74","120.5","76%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*05746*","Emil Krafth","NEW","D","273","FA","@AVL Sat 11:30AM","2,500","1.02","1.02","0","-","1%","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"*05vyh*","Andy Moran","BHA","M","275","FA","FUL Sat 2:00PM","2,000","0.9","0.9","0","-","0%","1","10","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"*05r34*","Amad Diallo","MUN","M","368","FA","ARS Sun 3:30PM","9,200","0","0","100","19.4","100%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ex4*","Josko Gvardiol","MCI","D","423","FA","@WOL Sat 4:30PM","10,000","0","0","100","56.5","100%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g2o*","Joao Pedro","CHE","F","459","FA","CRY Sun 1:00PM","7,900","0","0","100","24.2","100%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06do9*","Milos Kerkez","LIV","D","468","FA","BOU Fri 7:00PM","9,400","0","0","100","50.8","100%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clt*","Justin Kluivert","BOU","M","474","FA","@LIV Fri 7:00PM","8,200","0","0","100","46.7","100%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fv8*","Mohammed Kudus","TOT","M","481","FA","BUR Sat 2:00PM","7,500","0","0","100","33.4","100%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mw0*","Nikola Milenkovic","NOT","D","517","FA","BRF Sun 1:00PM","9,700","0","0","100","77.1","100%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06jgi*","Daniel Munoz","CRY","D","531","FA","@CHE Sun 1:00PM","10,000","0","0","100","20","100%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uht*","Morgan Rogers","AVL","M","591","FA","NEW Sat 11:30AM","8,900","0","0","100","25.6","100%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v05*","Jeremie Frimpong","LIV","D","399","FA","BOU Fri 7:00PM","8,200","0","0","100","36.5","100%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rf9*","Omar Marmoush","MCI","F","501","FA","@WOL Sat 4:30PM","6,600","0","0","100","16.4","100%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05748*","Ismaila Sarr","CRY","M","604","FA","@CHE Sun 1:00PM","8,100","0","0","100","62.5","100%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cmm*","Dominik Szoboszlai","LIV","M","624","FA","BOU Fri 7:00PM","8,400","0","0","100","67.7","100%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v21*","Florian Wirtz","LIV","M","668","FA","BOU Fri 7:00PM","10,700","0","0","100","6.6","99%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06p6j*","Evanilson","BOU","F","678","FA","@LIV Fri 7:00PM","7,100","0","0","100","65.2","99%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v07*","Rayan Cherki","MCI","M","346","FA","@WOL Sat 4:30PM","8,900","0","0","99","50.4","99%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oig*","Liam Delap","CHE","F","363","FA","CRY Sun 1:00PM","6,900","0","0","100","75.3","99%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r94*","Iliman Ndiaye","EVE","M","538","FA","@LEE Mon 7:00PM","8,400","0","0","100","68.1","99%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mvz*","Savio","MCI","M","522","FA","@WOL Sat 4:30PM","7,700","0","0","100","47.8","98%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v06*","Tijjani Reijnders","MCI","M","581","FA","@WOL Sat 4:30PM","8,400","0","0","98","78.9","98%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwz*","Murillo","NOT","D","603","FA","BRF Sun 1:00PM","10,000","0","0","93","88.2","98%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mow*","Jorgen Strand Larsen","WOL","F","623","FA","MCI Sat 4:30PM","7,100","0","0","100","73.2","98%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fup*","Jeremy Doku","MCI","M","374","FA","@WOL Sat 4:30PM","7,600","0","0","100","46.2","98%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mi4*","Callum Hudson-Odoi","NOT","F","444","FA","BRF Sun 1:00PM","6,600","0","0","100","90.8","98%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c6g*","Yankuba Minteh","BHA","M","518","FA","FUL Sat 2:00PM","6,500","0","0","100","55.1","98%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cms*","Sandro Tonali","NEW","M","635","FA","@AVL Sat 11:30AM","7,600","0","0","94","99.5","96%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uyc*","Adrien Truffert","BOU","D","642","FA","@LIV Fri 7:00PM","6,500","0","0","91","109.2","94%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0626q*","Simon Adingra","SUN","M","279","FA","WHU Sat 2:00PM","4,000","0","0","95","93.4","94%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052cb*","Ian Maatsen","AVL","D","493","FA","NEW Sat 11:30AM","4,900","0","0","91","109.2","93%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06y9n*","Jamie Gittens","CHE","F","406","FA","CRY Sun 1:00PM","7,900","0","0","89","99","93%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rgg*","Michael Kayode","BRF","D","466","FA","@NOT Sun 1:00PM","4,300","0","0","89","95.6","90%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rm8*","Mathys Tel","TOT","F","629","FA","BUR Sat 2:00PM","4,800","0","0","86","105.6","90%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066sd*","Myles Lewis-Skelly","ARS","D","489","FA","@MUN Sun 3:30PM","4,700","0","0","71","109.3","88%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm1*","Nicolas Jackson","CHE","F","454","FA","CRY Sun 1:00PM","6,300","0","0","84","111.8","87%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mn0*","Igor Thiago","BRF","F","536","FA","@NOT Sun 1:00PM","2,200","0","0","82","110.6","86%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mpp*","Mats Wieffer","BHA","M","661","FA","FUL Sat 2:00PM","5,200","0","0","71","110.5","86%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06y9m*","Maxim De Cuyper","BHA","D","362","FA","FUL Sat 2:00PM","7,300","0","0","65","116.9","85%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fvn*","Beto","EVE","F","409","FA","@LEE Mon 7:00PM","6,000","0","0","76","119.5","85%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
